,Bearing 1,Bearing 2,Bearing 3,Bearing 4
2004-03-04 18:22:46,0.06268862304687499,0.07290722656250001,0.053577880859375,0.0435517578125
2004-03-04 18:32:46,0.06464931640625,0.073359375,0.05556728515625,0.044707666015625
2004-03-04 18:42:46,0.062446289062500014,0.0738244140625,0.054352197265625,0.043325390625
2004-03-04 18:52:46,0.06117207031250001,0.071521240234375,0.054125341796875004,0.044050830078125006
2004-03-04 19:02:46,0.061460839843750004,0.07174799804687501,0.053678955078125,0.04258608398437501
2004-03-04 19:12:46,0.06216440429687501,0.0723994140625,0.05508110351562501,0.042389306640625
2004-03-04 19:22:46,0.06394033203125002,0.07332465820312499,0.053631884765625006,0.043556103515625014
2004-03-04 19:32:46,0.062302587890625004,0.07227138671875,0.05309228515625001,0.043776562500000005
2004-03-04 19:42:46,0.061126708984375,0.072269775390625,0.055964501953125,0.04254755859375
2004-03-04 19:52:46,0.062479248046875005,0.0730388671875,0.05482529296875001,0.0437451171875
2004-03-04 20:02:46,0.061849609375,0.072937255859375,0.056217285156250005,0.04260361328125
2004-03-04 20:12:46,0.06397529296875,0.072802392578125,0.056587451171875004,0.04328144531250001
2004-03-04 20:22:46,0.06167377929687501,0.072701904296875,0.053526757812500006,0.04369345703125001
2004-03-04 20:32:46,0.06323598632812501,0.073033251953125,0.054066113281249994,0.043128613281250006
2004-03-04 20:42:46,0.0618234375,0.07211855468749999,0.05562192382812501,0.042896582031250005
2004-03-04 20:52:46,0.061763574218750006,0.07334565429687499,0.05423217773437501,0.04309545898437501
2004-03-04 21:02:46,0.06249814453125,0.070863916015625,0.053519140625,0.04331455078125
2004-03-04 21:12:46,0.06290234375,0.072122021484375,0.056705615234375006,0.043485156250000004
2004-03-04 21:22:46,0.063439697265625,0.072550634765625,0.054212353515625,0.04296518554687501
2004-03-04 21:32:46,0.0626134765625,0.07122607421875,0.0542671875,0.043063720703125
2004-03-04 21:42:46,0.0620681640625,0.07030302734375,0.053448730468750004,0.042416162109375
2004-03-04 21:52:46,0.06135556640624999,0.071629931640625,0.055183837890625,0.04232412109375001
2004-03-04 22:02:46,0.062053369140625,0.07037436523437499,0.054067480468750005,0.042420751953125
2004-03-04 22:12:46,0.06353779296875,0.07199414062500001,0.05366630859375,0.044024658203125
2004-03-04 22:22:46,0.06289296875,0.07123242187500001,0.055271826171874996,0.043301855468750004
2004-03-04 22:32:46,0.06274033203125,0.07194482421875001,0.054542675781249994,0.042743603515625006
2004-03-04 22:42:46,0.06258999023437499,0.07131845703125002,0.053225927734375,0.04270791015625001
2004-03-04 22:52:46,0.063333837890625,0.07214936523437501,0.054476513671875004,0.0436521484375
2004-03-04 23:02:46,0.061799169921874994,0.07045024414062499,0.05267666015625001,0.04287705078125
2004-03-04 23:12:46,0.063049267578125,0.07233608398437501,0.05466430664062501,0.04283686523437501
2004-03-04 23:22:46,0.06251962890625,0.072223291015625,0.053235986328125005,0.04354638671875001
2004-03-04 23:32:46,0.061790478515625004,0.070815771484375,0.05479042968750001,0.04227050781250001
2004-03-04 23:42:46,0.06341455078125001,0.071486865234375,0.055575,0.04339912109375001
2004-03-04 23:52:46,0.06223374023437499,0.07077470703125001,0.05466269531250001,0.04272973632812501
2004-03-05 00:02:46,0.062602783203125,0.07118017578125001,0.053641796875,0.043364794921875005
2004-03-05 00:12:46,0.06321083984375,0.07227568359375,0.055206005859375004,0.043557275390625004
2004-03-05 00:22:46,0.061579443359375,0.070173095703125,0.0530708984375,0.042696777343750006
2004-03-05 00:32:46,0.06215791015625001,0.07117851562500001,0.053657128906250004,0.04269013671875001
2004-03-05 00:42:46,0.062368701171875006,0.07111894531249999,0.055050341796875,0.043232226562500004
2004-03-05 00:52:46,0.061871777343750003,0.072023876953125,0.054430273437499996,0.043120019531250005
2004-03-05 01:02:46,0.061316015625,0.06936977539062501,0.052928173828125,0.041938720703125
2004-03-05 01:12:46,0.062824365234375,0.07088510742187501,0.053262207031249995,0.043732275390625006
2004-03-05 01:22:46,0.062710888671875,0.07080439453125001,0.054598144531250004,0.04224829101562501
2004-03-05 01:32:46,0.062546826171875,0.07126923828125001,0.053303515625000006,0.043009472656250006
2004-03-05 01:42:46,0.06185722656250001,0.07057119140625,0.05312382812500001,0.04319809570312501
2004-03-05 01:52:46,0.06215136718750001,0.0701533203125,0.052828417968750006,0.04178476562500001
2004-03-05 02:02:46,0.062658447265625,0.071113818359375,0.053955175781249996,0.04394306640625
2004-03-05 02:12:46,0.06071274414062501,0.06951245117187499,0.05290185546875,0.04295327148437501
2004-03-05 02:22:46,0.06305874023437501,0.07143813476562501,0.053436425781250005,0.043714062500000005
2004-03-05 02:32:46,0.060977978515624996,0.06969208984375,0.05334887695312501,0.04202187500000001
2004-03-05 02:42:46,0.061632177734375,0.070162890625,0.052212548828125004,0.04240883789062501
2004-03-05 02:52:46,0.061853662109375006,0.069925146484375,0.053081298828125,0.042442578125000005
2004-03-05 03:02:46,0.06057431640625001,0.0697154296875,0.053446826171875,0.042544384765625005
2004-03-05 03:12:46,0.06106142578125,0.07019111328125001,0.054497021484375005,0.041704248046875
2004-03-05 03:22:46,0.06168037109375,0.07086318359375,0.053784423828125004,0.0421580078125
2004-03-05 03:32:46,0.06154663085937499,0.070321533203125,0.053565527343749995,0.041899072265625004
2004-03-05 03:42:46,0.061594140625,0.07036313476562502,0.054169433593750003,0.042416064453125
2004-03-05 03:52:46,0.060727441406250006,0.07009404296874999,0.055643554687500006,0.042536474609375
2004-03-05 04:02:46,0.06074003906250001,0.06948535156249999,0.052385253906250005,0.04125502929687501
2004-03-05 04:12:46,0.06307529296875,0.07065419921875,0.054824609375,0.042644189453125
2004-03-05 04:22:46,0.06070375976562501,0.0684939453125,0.053452197265625,0.042171435546875004
2004-03-05 04:32:46,0.063013916015625,0.069678076171875,0.052945703125,0.042737109375000006
2004-03-05 04:42:46,0.060583740234375,0.06931586914062501,0.053775488281250006,0.04113168945312501
2004-03-05 04:52:46,0.061257470703125004,0.06978691406250001,0.054821875000000006,0.042033056640625
2004-03-05 05:02:46,0.06141025390625001,0.07018593749999999,0.053384619140625,0.042325341796875006
2004-03-05 05:12:46,0.062059033203125,0.06949277343750002,0.052309619140625,0.042250390625
2004-03-05 05:22:46,0.06076220703125,0.07004218749999999,0.055488183593750004,0.041720458984375
2004-03-05 05:32:46,0.06225146484375001,0.07023505859374998,0.053162060546875,0.04237080078125
2004-03-05 05:42:46,0.059995312499999995,0.06920986328125,0.0533802734375,0.04161630859375
2004-03-05 05:52:46,0.06124521484374999,0.068939501953125,0.053803369140625,0.042017919921875
2004-03-05 06:02:46,0.061326562499999994,0.06826235351562501,0.05318134765625,0.041825537109375
2004-03-05 06:12:46,0.059949072265625,0.06920576171875001,0.054517480468750004,0.04201147460937501
2004-03-05 06:22:46,0.06181997070312499,0.070205810546875,0.0531357421875,0.042839208984375
2004-03-05 06:32:46,0.0615044921875,0.0690724609375,0.054137255859375,0.042028271484375004
2004-03-05 06:42:46,0.061425634765625,0.06969697265625,0.05351484375,0.04185546875
2004-03-05 06:52:46,0.06177041015625,0.0689443359375,0.053572314453125006,0.042067236328125
2004-03-05 07:02:46,0.06073286132812501,0.06972529296874999,0.05276821289062501,0.04239189453125
2004-03-05 07:12:46,0.06278466796875,0.06958701171875001,0.052884423828125006,0.043072167968750005
2004-03-05 07:22:46,0.060459277343750006,0.068241943359375,0.052444335937499996,0.041777441406250004
2004-03-05 07:32:46,0.059485937499999995,0.069595703125,0.054289697265625006,0.04115195312500001
2004-03-05 07:42:46,0.061759765625000004,0.07008613281249998,0.05376162109375,0.042168554687500005
2004-03-05 07:52:46,0.06054379882812501,0.06884824218749999,0.051578857421875,0.04145078125
2004-03-05 08:02:46,0.06038510742187501,0.069789697265625,0.05396513671875001,0.041804638671875005
2004-03-05 08:12:46,0.060572607421875,0.06906962890624999,0.05149916992187501,0.04129340820312501
2004-03-05 08:22:46,0.059754833984375,0.068912353515625,0.05290947265625,0.041009375
2004-03-05 08:32:46,0.059672412109375,0.06889194335937501,0.051225244140625,0.04100859375
2004-03-05 08:42:46,0.06034736328125001,0.070205126953125,0.05397265625000001,0.04153159179687501
2004-03-05 08:52:46,0.06084541015625,0.069561865234375,0.053439990234375,0.041947851562500006
2004-03-05 09:02:46,0.058992822265625,0.06869169921875,0.05242797851562501,0.040827246093750005
2004-03-05 09:12:46,0.059779443359375004,0.068827783203125,0.051424755859375004,0.040725439453125
2004-03-05 09:22:46,0.059633056640625,0.07015585937499999,0.05340864257812501,0.04073876953125
2004-03-05 09:32:46,0.05818408203125001,0.068437890625,0.052057519531250006,0.040671044921874996
2004-03-05 09:42:46,0.0587017578125,0.06885263671875,0.05297817382812501,0.040198681640625004
2004-03-05 09:52:46,0.05901284179687501,0.069149267578125,0.051776367187500005,0.041390673828125
2004-03-05 10:02:46,0.058486279296875,0.07006015624999999,0.05271083984375,0.040647802734375
2004-03-05 10:12:46,0.05984541015625,0.068928759765625,0.052868017578125,0.041305712890625006
2004-03-05 10:22:46,0.059936425781250004,0.06888398437500001,0.053499169921875,0.04153671875
2004-03-05 10:32:46,0.05969218750000001,0.06821879882812501,0.05140581054687501,0.040987548828125005
2004-03-05 10:42:46,0.059438769531250005,0.06912128906250001,0.052064697265625,0.04063505859375001
2004-03-05 10:52:46,0.059723681640625005,0.06907919921875001,0.05412021484375,0.04104458007812501
2004-03-05 11:02:46,0.058512353515625004,0.068216748046875,0.051321093750000005,0.04089165039062501
2004-03-05 11:12:46,0.059186474609375005,0.068107080078125,0.05276142578125,0.04064716796875001
2004-03-05 11:22:46,0.05965244140625,0.069671728515625,0.054363867187500005,0.041578369140625
2004-03-05 11:32:46,0.058923730468750005,0.06753686523437501,0.053254443359375,0.040387060546875006
2004-03-05 11:42:46,0.059218505859375006,0.06914731445312501,0.052315625,0.04089365234375
2004-03-05 11:52:46,0.060299462890625,0.06931464843749999,0.053022558593750005,0.041746875
2004-03-05 12:02:46,0.059823828125,0.06878574218750001,0.051678759765625006,0.041480224609375005
2004-03-05 12:12:46,0.060258544921875004,0.06866274414062498,0.054436669921875,0.041483544921875
2004-03-05 12:22:46,0.058445751953125,0.06779106445312501,0.052376513671875,0.04028349609375
2004-03-05 12:32:46,0.06045869140625,0.0686619140625,0.052121582031250016,0.04111494140625
2004-03-05 12:42:46,0.060267236328124994,0.06947861328125,0.05137490234375001,0.04161328125
2004-03-05 12:52:46,0.06033178710937499,0.06869042968750001,0.05155361328125,0.04156391601562501
2004-03-05 13:02:46,0.0603173828125,0.068440478515625,0.05193632812500001,0.040810595703125
2004-03-05 13:12:46,0.06159775390625,0.068281982421875,0.050967138671875,0.041785693359375
2004-03-05 13:22:46,0.059988916015625005,0.06873398437500002,0.053393359375000005,0.040697412109375
2004-03-05 13:32:46,0.062022314453125005,0.07018173828125,0.054395947265625,0.04147568359375001
2004-03-05 13:42:46,0.0602783203125,0.068735302734375,0.053325537109375,0.041550244140625005
2004-03-05 13:52:46,0.06031552734375001,0.06801025390625001,0.05270078125000001,0.041740429687500004
2004-03-05 14:02:46,0.060265136718750015,0.06809624023437501,0.053962744140625005,0.040767041015625005
2004-03-05 14:12:46,0.06019970703125001,0.06857827148437501,0.05332089843750001,0.04076176757812501
2004-03-05 14:22:46,0.05959487304687501,0.069315234375,0.05136928710937501,0.04087451171875
2004-03-05 14:32:46,0.05933515625,0.067577197265625,0.052064501953124995,0.04044023437500001
2004-03-05 14:42:46,0.059663037109375004,0.0684947265625,0.05296962890625001,0.040918701171875
2004-03-05 14:52:46,0.061023583984375,0.067774560546875,0.052153515625,0.04185537109375
2004-03-05 15:02:46,0.059588525390625,0.06819433593749999,0.053080908203125,0.0408544921875
2004-03-05 15:12:46,0.059358984375,0.06697861328125,0.052584277343750006,0.04127490234375
2004-03-05 15:22:46,0.061177832031250004,0.069019580078125,0.05454521484375,0.041717871093750004
2004-03-05 15:32:46,0.06136918945312501,0.06794013671875,0.05171049804687501,0.040815869140625
2004-03-05 15:42:46,0.060110986328125005,0.06835649414062499,0.052927734375,0.041502343750000004
2004-03-05 15:52:46,0.060146826171875,0.068517236328125,0.052148828125000005,0.0414236328125
2004-03-05 16:02:46,0.06045595703124999,0.06862275390625001,0.052699609375,0.041507763671874996
2004-03-05 16:12:46,0.05958828125,0.06803671875,0.05095043945312501,0.04062045898437501
2004-03-05 16:22:46,0.060062939453125005,0.06732246093750001,0.05307636718750001,0.040915039062500005
2004-03-05 16:32:46,0.060513720703124996,0.06879560546875,0.053075439453125,0.041359863281250006
2004-03-05 16:42:46,0.061914501953125,0.06883989257812499,0.053639794921875004,0.04143769531250001
2004-03-05 16:52:46,0.061423046875,0.06912597656250001,0.05338183593750001,0.04182602539062501
2004-03-05 17:02:46,0.060954052734375,0.068353515625,0.05239814453125,0.041034033203125
2004-03-05 17:12:46,0.060686474609375006,0.0682943359375,0.054526904296875,0.041481201171875
2004-03-05 17:22:46,0.059912939453125,0.068081787109375,0.05092875976562501,0.041427929687500004
2004-03-05 17:32:46,0.061061376953125,0.06830297851562502,0.051625048828125,0.04156835937500001
2004-03-05 17:42:46,0.060223242187500005,0.0677623046875,0.05258955078125001,0.041955859375
2004-03-05 17:52:46,0.061669970703125,0.06794492187500001,0.053300244140624994,0.041686767578125006
2004-03-05 18:02:46,0.061698291015625004,0.06854428710937502,0.051605566406250004,0.041997753906250004
2004-03-05 18:12:46,0.060873046875,0.06910688476562502,0.05332734375,0.041503466796875006
2004-03-05 18:22:46,0.05989550781249999,0.06702016601562501,0.05218471679687501,0.040204345703125005
2004-03-05 18:32:46,0.061037841796875006,0.06869394531250002,0.051841113281250004,0.041993408203125006
2004-03-05 18:42:46,0.061021435546875,0.06844741210937501,0.052819482421874994,0.04187285156250001
2004-03-05 18:52:46,0.059856445312500006,0.067894189453125,0.053446923828125006,0.04158242187500001
2004-03-05 19:02:46,0.060648583984375004,0.06855029296875001,0.05187954101562501,0.04171035156250001
2004-03-05 19:12:46,0.06082880859374999,0.06852578125,0.052521972656250006,0.041938525390625
2004-03-05 19:22:46,0.060188623046875,0.06815185546875001,0.052921240234375,0.04116572265625
2004-03-05 19:32:46,0.060831640625,0.068586767578125,0.05421997070312501,0.041516406250000006
2004-03-05 19:42:46,0.061263476562499995,0.06777514648437499,0.051493750000000005,0.041545849609375
2004-03-05 19:52:46,0.061298681640625,0.06787529296875,0.05420786132812501,0.041905419921875
2004-03-05 20:02:46,0.06146870117187501,0.06827241210937499,0.053196484375000005,0.04125439453125
2004-03-05 20:12:46,0.06181123046875001,0.06829169921875002,0.053648046875,0.04174663085937501
2004-03-05 20:22:46,0.061645556640625,0.06884658203125,0.05274106445312501,0.041915234375000006
2004-03-05 20:32:46,0.060325732421875,0.06846962890625,0.05227729492187501,0.04133417968750001
2004-03-05 20:42:46,0.0591701171875,0.06828349609375,0.052693945312500004,0.04089360351562501
2004-03-05 20:52:46,0.05989350585937501,0.066892333984375,0.053046435546875007,0.04102529296875
2004-03-05 21:02:46,0.06025034179687501,0.06780439453125,0.052305615234375005,0.04077509765625
2004-03-05 21:12:46,0.058779394531249994,0.067629052734375,0.05159877929687501,0.04024077148437501
2004-03-05 21:22:46,0.0604984375,0.067659716796875,0.052516308593750005,0.041205371093750005
2004-03-05 21:32:46,0.06018686523437501,0.06644428710937501,0.051471826171875,0.04160966796875
2004-03-05 21:42:46,0.060433154296875,0.068250439453125,0.05285107421875,0.04183955078125
2004-03-05 21:52:46,0.06285205078125002,0.06860610351562502,0.05268818359375001,0.041986474609375005
2004-03-05 22:02:46,0.06157285156250001,0.068271044921875,0.053457666015625,0.041152587890625
2004-03-05 22:12:46,0.061898388671875006,0.06806040039062501,0.0526380859375,0.041679638671875
2004-03-05 22:22:46,0.0605421875,0.06665537109375,0.05100200195312501,0.04087709960937501
2004-03-05 22:32:46,0.06119013671875001,0.0676677734375,0.052316015625000004,0.041208496093750005
2004-03-05 22:42:46,0.060907470703125,0.067401611328125,0.052546923828125,0.041346044921875005
2004-03-05 22:52:46,0.059775195312499994,0.0668375,0.052161474609375,0.040842285156250005
2004-03-05 23:02:46,0.06134575195312499,0.06864541015625,0.052001367187500015,0.041614111328125
2004-03-05 23:12:46,0.061746630859375,0.067723388671875,0.05412177734375,0.040722705078125004
2004-03-05 23:22:46,0.060930761718750004,0.06719951171875001,0.05263076171875001,0.041022705078125006
2004-03-05 23:32:46,0.061176513671875,0.06743935546874999,0.05259306640625,0.041252978515625004
2004-03-05 23:42:46,0.059856396484375005,0.06819868164062501,0.050530810546875006,0.04097958984375001
2004-03-05 23:52:46,0.0600044921875,0.0681162109375,0.05500869140625,0.041349755859375004
2004-03-06 00:02:46,0.060818798828125,0.068228759765625,0.05330166015625001,0.041188427734375
2004-03-06 00:12:46,0.05869541015625,0.0670025390625,0.052236962890625,0.041112841796875
2004-03-06 00:22:46,0.06219189453125,0.06874912109375,0.052921630859375,0.041708496093750005
2004-03-06 00:32:46,0.060505322265624994,0.068273291015625,0.05365898437500001,0.041527783203125015
2004-03-06 00:42:46,0.060486669921875,0.068511376953125,0.05432485351562501,0.041250390625
2004-03-06 00:52:46,0.05926323242187501,0.067977685546875,0.054633447265625,0.041331787109375004
2004-03-06 01:02:46,0.05877001953125001,0.06748745117187502,0.051499853515625006,0.04037729492187501
2004-03-06 01:12:46,0.060279052734375005,0.067647021484375,0.051175390625000004,0.04124770507812501
2004-03-06 01:22:46,0.06000415039062501,0.068487109375,0.053637255859374997,0.04101064453125
2004-03-06 01:32:46,0.059134228515625,0.06752568359375,0.053993896484375005,0.041369189453125
2004-03-06 01:42:46,0.05790732421875,0.067537158203125,0.052527978515625004,0.040848388671875
2004-03-06 01:52:46,0.059678710937500004,0.067722802734375,0.053892529296875005,0.04082441406250001
2004-03-06 02:02:46,0.059796484375,0.0682306640625,0.052236865234375,0.040781250000000005
2004-03-06 02:12:46,0.05975595703125001,0.06720151367187499,0.052229248046874996,0.0404966796875
2004-03-06 02:22:46,0.05969072265624999,0.06828261718749999,0.05263935546875,0.04058530273437501
2004-03-06 02:32:46,0.058160888671875,0.06770615234375,0.05270825195312501,0.040909619140625006
2004-03-06 02:42:46,0.05967050781250001,0.06811806640625,0.05264619140625001,0.040633349609375
2004-03-06 02:52:46,0.058072998046875005,0.06764658203125,0.05081621093750001,0.04060322265625001
2004-03-06 03:02:46,0.058732275390625,0.067022900390625,0.05201640625,0.04043139648437501
2004-03-06 03:12:46,0.060924267578125,0.068357470703125,0.052994970703125,0.041383886718750006
2004-03-06 03:22:46,0.0596421875,0.06729833984375,0.052170556640625,0.04016855468750001
2004-03-06 03:32:46,0.05956103515625001,0.06718784179687501,0.050846826171875005,0.04017729492187501
2004-03-06 03:42:46,0.058136474609375,0.067184130859375,0.05095498046875,0.039991992187500006
2004-03-06 03:52:46,0.05945366210937499,0.06798349609375,0.053580615234375004,0.0406623046875
2004-03-06 04:02:46,0.058264941406250007,0.0664431640625,0.05197978515625,0.039761230468750006
2004-03-06 04:12:46,0.059621044921875,0.068614794921875,0.053826855468750004,0.040687744140625
2004-03-06 04:22:46,0.05761572265625,0.06715820312500001,0.05056748046875,0.040271826171875004
2004-03-06 04:32:46,0.059476318359375,0.068062353515625,0.051376513671875,0.040960498046875
2004-03-06 04:42:46,0.05801108398437501,0.06747158203125,0.051697949218750004,0.04006953125
2004-03-06 04:52:46,0.058884912109375,0.06807060546875002,0.05182705078125001,0.040991552734375006
2004-03-06 05:02:46,0.058726611328125,0.06763564453125,0.053479052734375,0.0403892578125
2004-03-06 05:12:46,0.058149560546875,0.067626220703125,0.052968212890625,0.03962500000000001
2004-03-06 05:22:46,0.05867470703125001,0.06728779296875001,0.050098730468750005,0.040443066406250006
2004-03-06 05:32:46,0.05753876953125,0.068122998046875,0.05233310546875001,0.03986372070312501
2004-03-06 05:42:46,0.057817236328125,0.0671751953125,0.050262060546875,0.03998310546875001
2004-03-06 05:52:46,0.058805322265625,0.06610258789062502,0.050165625000000005,0.04014907226562501
2004-03-06 06:02:46,0.05749868164062501,0.068636865234375,0.05178105468750001,0.040482519531250004
2004-03-06 06:12:46,0.05823051757812501,0.067876513671875,0.051270947265625,0.039888134765625
2004-03-06 06:22:46,0.058224853515624994,0.06770126953125001,0.051683740234375,0.04051606445312501
2004-03-06 06:32:46,0.05832915039062501,0.06674072265625,0.05107236328125,0.040727197265625
2004-03-06 06:42:46,0.05821552734375,0.067906494140625,0.05191899414062501,0.040049658203125005
2004-03-06 06:52:46,0.058949609375,0.06866435546875001,0.05251235351562501,0.040646679687500006
2004-03-06 07:02:46,0.057826025390625,0.06781181640625,0.053035888671874996,0.03977426757812501
2004-03-06 07:12:46,0.05755957031250001,0.06703613281250001,0.05223027343750001,0.039983544921875
2004-03-06 07:22:46,0.058751416015625,0.06755361328125001,0.052377294921875005,0.03988974609375001
2004-03-06 07:32:46,0.05679853515625001,0.06789194335937501,0.052094580078124994,0.03968354492187501
2004-03-06 07:42:46,0.058813427734375,0.067955908203125,0.05053632812500001,0.04018671875
2004-03-06 07:52:46,0.058529345703125,0.0683630859375,0.05541762695312501,0.040015771484375
2004-03-06 08:02:46,0.05821967773437501,0.06765078125,0.051205761718750006,0.04038295898437501
2004-03-06 08:12:46,0.05953642578125,0.06847841796875001,0.05114086914062501,0.040793750000000004
2004-03-06 08:22:46,0.0583125,0.06679736328125,0.050878222656250006,0.040668115234375
2004-03-06 08:32:46,0.059172802734374995,0.06817255859375,0.05155068359375,0.0395955078125
2004-03-06 08:42:46,0.057979248046875,0.067717333984375,0.05160092773437501,0.040177978515625004
2004-03-06 08:52:46,0.05799052734375,0.067975927734375,0.050986376953125,0.040364208984375004
2004-03-06 09:02:46,0.058451513671875,0.06796206054687501,0.05212456054687501,0.040619921875
2004-03-06 09:12:46,0.05736767578125,0.06767441406250001,0.052554931640625004,0.03998579101562501
2004-03-06 09:22:46,0.05829248046875,0.06759150390625,0.053597216796875,0.040307714843749995
2004-03-06 09:32:46,0.05796230468750001,0.06821533203124999,0.05336484375,0.040520996093750004
2004-03-06 09:42:46,0.05806103515625001,0.06835029296874999,0.05321435546875001,0.04027939453125001
2004-03-06 09:52:46,0.05783017578125001,0.06897626953125,0.052098974609375,0.040487353515625005
2004-03-06 10:02:46,0.056685791015625,0.06702587890625,0.05142089843750001,0.040790722656250014
2004-03-06 10:12:46,0.05677783203125001,0.06867480468750001,0.05121059570312501,0.039491601562500006
2004-03-06 10:22:46,0.058358642578124995,0.06838876953125,0.053719824218750004,0.040920019531250004
2004-03-06 10:32:46,0.05658007812500001,0.06767705078125001,0.052132080078125,0.03893994140625
2004-03-06 10:42:46,0.05687358398437501,0.06709873046875,0.05176557617187501,0.03941245117187501
