,Bearing 1x,Bearing 1y,Bearing 2x,Bearing 2y,Bearing 3x,Bearing 3y,Bearing 4x,Bearing 4y
2003-10-22 22:24:13,0.10781420898437499,0.101882080078125,0.10900502929687499,0.10268647460937501,0.108164794921875,0.110178759765625,0.098080712890625,0.09854042968749999
2003-10-22 22:34:13,0.10758925781249999,0.102561328125,0.10792265625,0.10267656249999998,0.10859433593750001,0.10944892578125001,0.09840170898437499,0.09878603515625
2003-10-22 22:44:13,0.108018212890625,0.10281215820312499,0.10821157226562501,0.102497607421875,0.1091326171875,0.111075830078125,0.097629638671875,0.099039599609375
2003-10-22 22:54:13,0.108144921875,0.103355859375,0.10814653320312499,0.1034263671875,0.108365869140625,0.11065151367187501,0.09792265625,0.09932456054687501
2003-10-22 23:04:13,0.10744624023437499,0.102433984375,0.108209912109375,0.10286127929687501,0.10714228515624999,0.10842397460937499,0.095696142578125,0.098955712890625
2003-10-22 23:14:13,0.10823037109375,0.102590185546875,0.10847836914062499,0.10234067382812499,0.108122021484375,0.11023476562500001,0.098910546875,0.09951196289062499
2003-10-22 23:24:13,0.10915322265625,0.10381420898437499,0.107787353515625,0.10262714843750001,0.10786733398437501,0.10891889648437499,0.10364277343749999,0.09912026367187501
2003-10-22 23:34:13,0.10756337890625,0.10279638671875,0.10868852539062498,0.10271254882812501,0.10827153320312499,0.10994926757812498,0.09739648437500001,0.09912001953125
2003-10-22 23:44:13,0.108222705078125,0.10249477539062499,0.1081447265625,0.1027271484375,0.10817412109374999,0.11096884765625,0.098205615234375,0.098633251953125
2003-10-22 23:54:13,0.1082990234375,0.10325195312499999,0.10849985351562501,0.102620556640625,0.10933745117187499,0.11055888671875,0.097785498046875,0.09912236328125
2003-10-23 00:04:13,0.10890771484374999,0.102480322265625,0.1094361328125,0.103274560546875,0.10917695312500002,0.11111650390625001,0.098835498046875,0.09907250976562501
2003-10-23 00:14:13,0.108648583984375,0.10391108398437501,0.107554248046875,0.10275688476562501,0.108602880859375,0.11033144531249998,0.0982095703125,0.11784638671874999
2003-10-23 00:24:13,0.10740200195312499,0.10237607421874999,0.108163916015625,0.1023642578125,0.108935546875,0.11033623046875,0.09826391601562501,0.09881118164062501
2003-10-23 00:34:13,0.10781025390624999,0.10281508789062499,0.107925732421875,0.102466259765625,0.10822246093749999,0.1106419921875,0.09883154296874999,0.098895849609375
2003-10-23 00:44:13,0.10857124023437499,0.10266708984374999,0.10874584960937499,0.10253149414062498,0.109353515625,0.11065634765624999,0.09801928710937499,0.099620556640625
2003-10-23 00:54:13,0.109382666015625,0.10484057617187499,0.10895712890625,0.102155712890625,0.10842900390625002,0.11004423828125001,0.09815507812500002,0.10049843750000001
2003-10-23 01:04:13,0.10756787109374999,0.103865771484375,0.10846123046875,0.10246259765624999,0.10864306640625002,0.11027607421875,0.09841416015625001,0.0987869140625
2003-10-23 01:14:13,0.107082666015625,0.10266279296874999,0.10789667968750001,0.10235112304687499,0.10838232421875,0.109569580078125,0.09780078125,0.10035380859375001
2003-10-23 01:24:13,0.10757133789062501,0.10269648437500001,0.108419482421875,0.102783642578125,0.108628173828125,0.11119023437500002,0.09779072265625001,0.09948715820312501
2003-10-23 01:34:13,0.10765419921875001,0.10274291992187501,0.10855122070312499,0.102070068359375,0.10788178710937499,0.10982797851562501,0.09730112304687501,0.098872314453125
2003-10-23 01:44:13,0.10775913085937501,0.10249282226562499,0.10841640625,0.10325224609374999,0.109088232421875,0.1111669921875,0.097307421875,0.099492333984375
2003-10-23 01:54:13,0.10793398437499999,0.10313417968750001,0.108598779296875,0.10211469726562501,0.10858984375,0.10934233398437501,0.09690898437499999,0.098683984375
2003-10-23 02:04:13,0.10797602539062501,0.101827685546875,0.10861865234375001,0.102483935546875,0.10838896484375,0.11028168945312503,0.09762001953124999,0.09827563476562501
2003-10-23 02:14:13,0.10792880859375001,0.102976611328125,0.10838422851562501,0.102702734375,0.10912919921875,0.110948828125,0.11030283203124999,0.099594775390625
2003-10-23 02:24:13,0.1074953125,0.10352373046875,0.10884052734375001,0.10258100585937499,0.10845058593750001,0.11087749023437499,0.096006787109375,0.082948876953125
2003-10-23 02:34:13,0.107793994140625,0.10373940429687498,0.10866933593750001,0.103618212890625,0.109731591796875,0.11082109375,0.097866357421875,0.09935512695312498
2003-10-23 02:44:13,0.10786303710937499,0.10230771484375001,0.108239111328125,0.101541796875,0.10914057617187498,0.10999072265625001,0.09712802734374999,0.098976708984375
2003-10-23 02:54:13,0.107337548828125,0.102238134765625,0.10844501953124999,0.103112890625,0.10712275390624999,0.10995556640625,0.096355615234375,0.09884243164062498
2003-10-23 03:04:13,0.108029931640625,0.103275048828125,0.1091013671875,0.103099755859375,0.108752880859375,0.110109326171875,0.09693354492187499,0.098901904296875
2003-10-23 03:14:13,0.10764267578125,0.102828125,0.10844047851562502,0.102569140625,0.108758642578125,0.11133808593749998,0.09699418945312502,0.09875976562500001
2003-10-23 03:24:13,0.107785302734375,0.10257138671875002,0.10750576171875,0.102730322265625,0.1081833984375,0.110105810546875,0.09696079101562499,0.0991328125
2003-10-23 03:34:13,0.10702607421875002,0.10284599609375,0.108325,0.1027333984375,0.10795732421875,0.11024365234375,0.096895654296875,0.098405810546875
2003-10-23 03:44:13,0.10859736328125,0.103374072265625,0.10839892578125002,0.102691748046875,0.108465576171875,0.11080761718750001,0.096888427734375,0.098577734375
2003-10-23 03:54:13,0.10866611328125,0.103006640625,0.10902343749999999,0.10177607421875001,0.10791279296875,0.11039389648437499,0.09701162109375001,0.09867353515625
2003-10-23 04:04:13,0.10753076171875,0.102433935546875,0.10880141601562501,0.10236855468750002,0.10827041015624998,0.11011972656249999,0.09722187499999999,0.09902099609375
2003-10-23 04:14:13,0.10789248046875,0.10224951171874999,0.10757495117187499,0.10247070312499999,0.10836401367187501,0.110339013671875,0.097722900390625,0.09908808593749999
2003-10-23 04:24:13,0.107747265625,0.101758984375,0.108124658203125,0.10213452148437499,0.10739443359375,0.109241845703125,0.09786826171874999,0.09895312499999999
2003-10-23 04:34:13,0.108887255859375,0.102980908203125,0.10781469726562501,0.102452978515625,0.10838999023437501,0.10937363281250001,0.09699643554687501,0.09855849609375
2003-10-23 04:44:13,0.107651953125,0.1028572265625,0.10688583984375,0.10211552734375,0.10843041992187501,0.109770947265625,0.09656992187499999,0.097052880859375
2003-10-23 04:54:13,0.107851025390625,0.102238037109375,0.10862705078125001,0.10233740234375,0.10841870117187499,0.110068408203125,0.09635908203125,0.1039646484375
2003-10-23 05:04:13,0.1074443359375,0.10182392578125002,0.10773984374999998,0.102448046875,0.108609716796875,0.11013994140625001,0.09662548828124999,0.09795048828125
2003-10-23 05:14:13,0.10842314453124999,0.10388159179687499,0.10774653320312502,0.10288535156249998,0.10882250976562499,0.1098939453125,0.096742041015625,0.09813676757812499
2003-10-23 05:24:13,0.107768798828125,0.10285732421875,0.10785493164062498,0.10145820312500001,0.10803881835937501,0.1103310546875,0.09703559570312499,0.0986966796875
2003-10-23 05:34:13,0.108093359375,0.102957275390625,0.108130517578125,0.10254638671875001,0.10852138671875,0.110997119140625,0.097474560546875,0.098581103515625
2003-10-23 05:44:13,0.10752705078125,0.102212109375,0.10768276367187499,0.10248969726562498,0.10856127929687501,0.11100151367187498,0.0972080078125,0.098676953125
2003-10-23 05:54:13,0.10712001953124999,0.10237485351562499,0.10777563476562499,0.10172021484375,0.10810751953125002,0.11009526367187501,0.09624228515625,0.09857661132812501
2003-10-23 06:04:13,0.10819560546875,0.10203305664062498,0.107999609375,0.1026791015625,0.10827060546874998,0.11062050781249999,0.09698803710937501,0.09856142578125
2003-10-23 06:14:13,0.108460205078125,0.102618408203125,0.1083166015625,0.10317187499999998,0.10884340820312502,0.10997114257812499,0.096060400390625,0.098576220703125
2003-10-23 06:24:13,0.107924755859375,0.10180375976562499,0.1082021484375,0.1024529296875,0.10880068359374999,0.11138525390625001,0.096523583984375,0.09875747070312499
2003-10-23 06:34:13,0.10710673828124999,0.102713330078125,0.10783281250000001,0.10169189453124998,0.108155810546875,0.110777587890625,0.09715092773437499,0.09815830078124999
2003-10-23 06:44:13,0.10782568359375,0.10215771484375,0.108089013671875,0.10266577148437499,0.10883740234375001,0.11077861328125001,0.096821533203125,0.09787001953124999
2003-10-23 06:54:13,0.107596240234375,0.10268247070312501,0.10779404296874999,0.10193188476562501,0.10810346679687499,0.10980405273437499,0.096870654296875,0.09859091796875
2003-10-23 07:04:13,0.1084142578125,0.1024259765625,0.10793540039062499,0.10194155273437502,0.107653759765625,0.10836640625,0.09681005859375,0.098636181640625
2003-10-23 07:14:13,0.108966748046875,0.10359619140624998,0.10819692382812499,0.1024583984375,0.108736328125,0.11064990234375001,0.096710302734375,0.09835654296874999
2003-10-23 07:24:13,0.10828896484375002,0.10252407226562502,0.1082740234375,0.10225532226562499,0.108926611328125,0.11090361328125001,0.09710219726562501,0.099372119140625
2003-10-23 07:34:13,0.10678408203125,0.10215219726562501,0.106819580078125,0.10212563476562501,0.10821367187500001,0.10969589843750001,0.0965072265625,0.0979384765625
2003-10-23 07:44:13,0.10810771484375001,0.10368740234375,0.10797661132812501,0.102697705078125,0.10919614257812497,0.11088330078125,0.09696269531249999,0.097776513671875
2003-10-23 07:54:13,0.10706694335937501,0.102317041015625,0.107654638671875,0.10239218750000001,0.10833515624999998,0.10965537109374998,0.096432568359375,0.09815273437500001
2003-10-23 08:04:13,0.10856982421875001,0.10401474609374999,0.10819707031249999,0.10321240234375,0.108816650390625,0.109679541015625,0.097567236328125,0.09883159179687499
2003-10-23 08:14:13,0.10881142578124998,0.102143994140625,0.10777407226562499,0.10216997070312499,0.108991259765625,0.11077529296875,0.09694130859374998,0.098493017578125
2003-10-23 08:24:13,0.108238671875,0.102251025390625,0.10797783203125,0.10228920898437499,0.10861357421875,0.11036831054687499,0.09666943359374999,0.098769677734375
2003-10-23 08:34:13,0.107534814453125,0.10279492187499999,0.108594189453125,0.102479541015625,0.108581201171875,0.10972314453124998,0.097054638671875,0.0989240234375
2003-10-23 08:44:13,0.10837421875,0.102340478515625,0.107889794921875,0.10273081054687501,0.10799663085937501,0.110116455078125,0.097258740234375,0.09886850585937501
2003-10-23 08:54:13,0.10903583984375001,0.10389194335937499,0.10890195312499999,0.10264794921875,0.10875761718749999,0.111641845703125,0.09726611328125,0.0978251953125
2003-10-23 09:04:13,0.10859687500000001,0.10329824218750001,0.108502490234375,0.10254165039062499,0.10903500976562501,0.11043583984374998,0.097396240234375,0.098355615234375
2003-10-23 09:14:13,0.107768896484375,0.10263154296875002,0.10732187500000001,0.10220810546874999,0.10835019531249998,0.10983837890624999,0.097147265625,0.0987791015625
2003-10-23 09:24:13,0.10877856445312499,0.103617333984375,0.10856474609375,0.102297900390625,0.10940864257812499,0.111731201171875,0.09687636718749999,0.099204296875
2003-10-23 09:34:13,0.108105224609375,0.102814453125,0.10807333984375,0.102472607421875,0.10838657226562501,0.11166455078125,0.096771044921875,0.098701318359375
2003-10-23 09:44:13,0.10828798828125001,0.102951123046875,0.108569921875,0.102991357421875,0.109087060546875,0.11058291015625002,0.09733857421875,0.09893896484375
2003-10-23 09:54:13,0.107215234375,0.10269277343750001,0.10871923828125,0.10236459960937498,0.108681689453125,0.111870263671875,0.097456396484375,0.09918671875
2003-10-23 10:04:13,0.10739575195312501,0.10250224609375,0.1078283203125,0.10259248046875,0.10829423828125,0.1102615234375,0.097691064453125,0.09832587890625001
2003-10-23 10:14:13,0.10780415039062499,0.10289604492187499,0.10812529296875,0.10238251953125,0.108105029296875,0.11106748046875,0.09689116210937501,0.17573305664062502
2003-10-29 14:39:46,0.12692753906249998,0.124055029296875,0.125731298828125,0.121336376953125,0.13179130859375002,0.133211181640625,0.117527783203125,0.118959033203125
2003-10-29 14:49:46,0.12674072265625,0.12449609375,0.12581059570312497,0.121748583984375,0.13095986328125,0.1320994140625,0.117120703125,0.118854736328125
2003-10-29 14:59:46,0.126920263671875,0.12546313476562498,0.126077197265625,0.12190849609375001,0.13204916992187501,0.132759326171875,0.117760791015625,0.119591748046875
2003-10-29 15:09:46,0.12650288085937497,0.123520263671875,0.124944384765625,0.1215265625,0.13035966796875,0.1312994140625,0.1166873046875,0.1178900390625
2003-10-29 15:19:46,0.12726445312499998,0.12462480468749997,0.12595190429687497,0.121619091796875,0.1295529296875,0.132723046875,0.11795332031249998,0.11901220703125
2003-10-29 15:29:46,0.12911821289062503,0.126591357421875,0.1266384765625,0.12268134765625001,0.131477392578125,0.13397197265625,0.11864194335937499,0.11972426757812502
2003-10-29 15:39:46,0.128960595703125,0.12636547851562502,0.12581669921875,0.12179999999999999,0.13182563476562498,0.13320205078125,0.11734179687499999,0.22013447265624997
2003-10-29 15:49:46,0.12784326171875002,0.12534848632812498,0.12577138671875,0.12215678710937501,0.131322412109375,0.133013671875,0.117760400390625,0.11842299804687499
2003-10-29 15:59:46,0.127401904296875,0.1253619140625,0.12593198242187503,0.1220888671875,0.131867529296875,0.13384111328125,0.11817783203125001,0.11965532226562499
2003-10-29 16:09:46,0.12888154296875,0.12559599609375,0.125813037109375,0.12065126953125001,0.131043603515625,0.13243959960937499,0.11766035156249999,0.11952998046875
2003-10-29 16:19:46,0.12910673828125,0.12489423828124999,0.124950927734375,0.12100849609375,0.13127119140625002,0.13231240234375002,0.11716357421874998,0.11882158203125
2003-10-29 16:29:46,0.129210546875,0.12616767578125,0.12730766601562502,0.122114697265625,0.1321912109375,0.13389677734375,0.118288427734375,0.120029345703125
2003-10-29 16:39:46,0.128533154296875,0.12624633789062498,0.126536474609375,0.12145488281249998,0.13092778320312498,0.131869775390625,0.11688530273437499,0.11863383789062501
2003-10-29 16:49:46,0.12733759765625,0.12483022460937501,0.12547158203125,0.12062392578124999,0.130507958984375,0.131600341796875,0.113814208984375,0.118528076171875
2003-10-29 16:59:46,0.12942983398437496,0.12748828125,0.126837158203125,0.12268588867187499,0.13200327148437502,0.13346064453125,0.117713818359375,0.11969296874999999
2003-10-29 17:09:46,0.1279724609375,0.125562158203125,0.12469545898437502,0.12110371093749998,0.130702880859375,0.13308388671875,0.117401708984375,0.118799267578125
2003-10-29 17:19:46,0.12853828125,0.1250337890625,0.124787890625,0.12021674804687499,0.129757470703125,0.132453759765625,0.116849462890625,0.11828120117187499
